Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
430732,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430731,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430730,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430729,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN FINANCIERA PROMOCIÓN EMPLEO AUTÓNOMO,
430728,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430727,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430726,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN FINANCIERA PROMOCIÓN EMPLEO AUTÓNOMO,
430725,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430724,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430723,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430722,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430721,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN FINANCIERA PROMOCIÓN EMPLEO AUTÓNOMO,
430720,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430719,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430718,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430717,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430716,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430715,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430714,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430713,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430712,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ASISTENCIA TÉCNICA PROMOCIÓN EMPLEO AUTÓNOMO,
430711,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ASISTENCIA TÉCNICA PROMOCIÓN EMPLEO AUTÓNOMO,
430710,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430709,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430708,NO,CANARIAS,CONSEJERÍA DE PRESIDENCIA, JUSTICIA E IGUALDAD,,20/12/2018,SUBVENCIÓN PARA EL ABONO AL COLEGIO DE ABOGADOS DE LA PALMA POR ACTUACIONES AJG 3º T 18,
430707,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,ORDEN MINSITERIAL 16 OCTUBRE 1998,
430706,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430705,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430704,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430703,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
430702,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
430701,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
430700,NO,CANARIAS,PRESIDENCIA DEL GOBIERNO,,20/12/2018,CAPITULO VII,
430699,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430698,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430697,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430696,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430695,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
430694,NO,CANARIAS,CONSEJERÍA DE OBRAS PÚBLICAS Y TRANSPORTES,,20/12/2018,REEMBOLSO 2T 2018 NAVIERA ARMAS,
430693,NO,CANARIAS,CONSEJERÍA DE BIENESTAR SOCIAL, IGUALDAD, JUVENTUD, INFANCIA Y FAMILIAS,,20/12/2018,FINES SOCIALES EN MATERIA DE MENORES,
430692,NO,CANARIAS,CONSEJERÍA DE BIENESTAR SOCIAL, IGUALDAD, JUVENTUD, INFANCIA Y FAMILIAS,,20/12/2018,FINES SOCIALES EN MATERIA DE MENORES,
430691,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430690,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430689,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL 2018-2019,
430688,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
430687,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PRODAE,
430686,NO,CANARIAS,CONSEJERÍA DE OBRAS PÚBLICAS Y TRANSPORTES,,20/12/2018,REEMBOLSO FRED OLSEN 2T 2018,
430685,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PRODAE,
430684,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430683,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN FINANCIERA PROMOCIÓN EMPLEO AUTÓNOMO,
430682,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430681,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PRODAE,
430680,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PRODAE,
430679,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PRODAE,
430678,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,PRODAE,
430677,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,20/12/2018,SUBVENCIÓN ESTABLECIMIENTO PROMOCIÓN EMPLEO AUTÓNOMO,
430676,NO,CANARIAS,CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS,,20/12/2018,IX Congreso Nacional de Apicultura,
430675,NO,CANARIAS,CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS,,20/12/2018,MEDIDA 19.4 (LEADER) DE LAS ESTRATEGIAS DE DESARROLLO LOCA,
430674,NO,CANARIAS,CONSEJERÍA DE EMPLEO, POLÍTICAS SOCIALES Y VIVIENDA,,20/12/2018,INFACAM Y PSINADOL,
430673,NO,CANARIAS,SERVICIO CANARIO DE LA SALUD,,20/12/2018,Seguro de Responsabilidad Civil,
430672,NO,CANARIAS,CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y SOBERANÍA ALIMENTARIA,,20/12/2018,INVERSIONES EN EXPLOTACIONES GANADERAS 2019,
430671,NO,CANARIAS,CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS,,20/12/2018,SACRIFICIO OBLIGATORIO DE ANIMALES 2019,
430670,NO,CANARIAS,CONSEJERÍA DE ECONOMÍA, INDUSTRIA, COMERCIO Y CONOCIMIENTO,,20/12/2018,Conv. para subvenciones para la formación de Gestores de la Innovación,
430653,NO,COMUNITAT VALENCIANA,TURISME COMUNITAT VALENCIANA,,20/12/2018,CONVENIO DE COLABORACIÓN  FEDERACIÓn DE SOCIEDADES MUSICALES DE LA COMUNIDAD VALENCIANA,
430652,NO,COMUNITAT VALENCIANA,TURISME COMUNITAT VALENCIANA,,20/12/2018,Convenio Federación Fallas Sección Especial,
430651,NO,COMUNITAT VALENCIANA,TURISME COMUNITAT VALENCIANA,,20/12/2018,CONFEDERACIÓN DE PERSONAS CON DISCAPACIDAD FÍSICA Y ORGÁNICA DE LA CV  (COCEMFE),
430643,NO,COMUNITAT VALENCIANA,TURISME COMUNITAT VALENCIANA,,20/12/2018,Anulación Convenio Asociación Cátedra China,
430642,NO,COMUNITAT VALENCIANA,TURISME COMUNITAT VALENCIANA,,20/12/2018,CONVENIO DE COLABORACIÓN  ASOCIACIÓN PROVINCIAL DE HOTELES Y ALOJAMIENTOS TURÍSTICOS DE ALICANTE,
430627,NO,ARAGÓN,DIRECCIÓN GENERAL DE TURISMO,,20/12/2018,CONVOCATORIA SUBVENCIONES ENTIDADES LOCALES FITE 2018,
430624,NO,ARAGÓN,DIRECCIÓN GENERAL DE TURISMO,,20/12/2018,CONVOCATORIAS EMPRESAS FITE 2018,
430622,NO,CATALUÑA,AGÈNCIA DE GESTIÓ DAJUTS UNIVERSITARIS I DE RECERCA (AGAUR),,20/12/2018,Ayudas a las universidades del sistema universitario de Cataluña para colaborar en la financiación de recursos materiales y ayudas técnicas y personales a fin de garantizar la igualdad de oportunidades del alumnado con discapacidad (UNIDISCAT).,
430621,NO,CATALUÑA,SERVICIO PÚBLICO DE EMPLEO DE CATALUÑA,,20/12/2018,Convocatoria anticipada para el año 2019 para la concesión de subvenciones correspondientes a la Línea 1. Entidades promotoras del Programa 30 Plus para la inserción de personas desempleadas de 30 y más años,
430619,NO,CANARIAS,CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS,,20/12/2018,ORDEN DE LA CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS POR LA QUE SE CONVOCA PARA LA CAMPAÑA 2019 LA AYUDA PARA LA PRODUCCIÓN DE MIEL DE CALIDAD PROCEDENTE DE LA RAZA AUTÓCTONA DE ABEJA NEGRA,
430618,NO,REGIÓN DE MURCIA,INSTITUTO MURCIANO DE ACCIÓN SOCIAL (I.M.A.S.),,20/12/2018,SUBVENCIÓN A FSG ITINERARIO PERSONALIZADO PUEBLO GITANO,
430617,NO,REGIÓN DE MURCIA,INSTITUTO MURCIANO DE ACCIÓN SOCIAL (I.M.A.S.),,20/12/2018,SUBVENCIÓN A FSG ITINERARIO PERSONALIZADO PUEBLO GITANO,
430616,NO,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE CULTURA Y DEPORTE,,20/12/2018,Resolución de 17 de diciembre de 2018, de convocatoria de subvenciones destinadas a los clubes deportivos de élite con participación en competiciones oficiales internacionales o ligas de máxima categoría estatal de deporte no profesional para el año 2019.,
430615,NO,EXTREMADURA,CONSEJERÍA DE SANIDAD Y POLÍTICAS SOCIALES,,20/12/2018,Ayudas 2019 del Programa de ayudas complementarias al alquiler de viviendas, s/ Orden de 13 de diciembre de 2018 que las convoca,
430614,NO,EXTREMADURA,CONSEJERÍA DE SANIDAD Y POLÍTICAS SOCIALES,,20/12/2018,Becas 2019 de especialización, formación y perfeccionamiento de personal de investigación en diversos ámbitos de la protección de los consumidores en Extremadura, s/ Orden de 26 de noviembre de 2018 que convoca,
430612,NO,CATALUÑA,CONSORCI PER A LA FORMACIÓ CONTÍNUA DE CATALUNYA,,20/12/2018,Resolución por la cual se abre la convocatoria anticipada de las becas y ayudas de 2019 para personas trabajadoras desempleadas que participan en los programas de formación profesional para el empleo para personas trabajadoras ocupadas,
430603,NO,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE ATENCIÓN PRIMARIA Y SERVICIOS SOCIALES,,20/12/2018,ESTANCIAS EN BALNEARIOS DE LA C.V.(PROGRAMAS TERMALISMO VALENICANO),
430592,NO,CASTILLA-LA MANCHA,DIRECCIÓN GENERAL DE INDUSTRIAS AGROALIMENTARIAS Y COOPERATIVAS,,20/12/2018,Resolución de 20/12/2018, de la Dirección General de Industrias Agroalimentarias y Cooperativas, por la que se convocan, para el año 2018, las ayudas a inversiones en transformación, comercialización o desarrollo de productos agrícolas y al fomento de lac,
430591,NO,CASTILLA Y LEÓN,SERVICIO PÚBLICO DE EMPLEO DE CASTILLA Y LEÓN,,20/12/2018,Resolución de 20 de diciembre de 2018, del Presidente del Servicio Público de Empleo de CyL, por la que se convocan subvenciones del Programa de formación profesional específica con compromiso de inserción para jóvenes incluidos en el SNGJ para el 2019.,
430587,NO,ANDALUCÍA,CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E INNOVACIÓN,,20/12/2018,Resolución de 21 de diciembre de 2018 de la S.G de Universidades, Investigación y Tecnología por la que se establece el procedimiento de concesión de los incentivos correspondientes a la segunda fase de formación del personal investigador adscrito.,
430574,NO,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE SALUD PÚBLICA Y DEL SISTEMA SANITARIO PÚBLICO,,20/12/2018,Subv. atención y prevención de las drogodependencias y otros trast. adictivos ejercicio 2019,
430569,NO,ANDALUCÍA,D. G. DE LA PRODUCCIÓN AGRÍCOLA Y GANADERA,,20/12/2018,Orden de 20 de diciembre de 2018 por la que se convocan para  2019 ayudas de la Orden de 5 de diciembre de 2012, para la concesión de subvenciones destinadas al fomento de las razas autóctonas españolas,
430565,NO,REGIÓN DE MURCIA,CONSEJERÍA DE AGUA, AGRICULTURA, GANADERÍA Y PESCA,,20/12/2018,CONCESIÓN DIRECTA SUBVENCION COMUNIDAD REGANTES ARCO SUR INSTALACIÓN SISTEMA DESNITRIFICACIÓN SALMUERAS,
430558,NO,CASTILLA Y LEÓN,CONSEJERÍA DE AGRICULTURA, GANADERÍA Y DESARROLLO RURAL,,20/12/2018,Orden de 12 de diciembre de 2018, de la Consejería de Agricultura y Ganadería, por la que se convoca, para el curso 2018-2019 en CyL la ayuda al suministro de frutas y leche en el marco del programa escolar de consumo de frutas, hortalizas y leche.,
430555,NO,CASTILLA-LA MANCHA,INSTITUTO DE PROMOCIÓN EXTERIOR DE CASTILLA-LA MANCHA,,20/12/2018,Convocatoria Misión Comercial Directa a Costa de Marfil y Burkina Faso 2019,
430550,NO,COMUNITAT VALENCIANA,TURISME COMUNITAT VALENCIANA,,20/12/2018,RESOLUCIÓN DE 19 DE DICIEMBRE DE 2018 DEL PRESIDENTE DE TURISME COMUNITAT VALENCIANA POR LA QUE SE CONVOCAN LAS AYUDAS A ENTIDADES LOCALES PARA EL AÑO 2019, DIRIGIDAS A LA MEJORA Y LA COMPETITIVIDAD DE LOS RECURSOS Y DESTINOS TURÍSTICOS DE LA COMUNITAT VA,
430546,NO,ANDALUCÍA,D. G. DE LA PRODUCCIÓN AGRÍCOLA Y GANADERA,,20/12/2018,Orden de 20 de diciembre de 2018 por la que se conv. las ayudas al control lechero oficial en la Comunidad Autónoma de Andalucía para el ejercicio 2019 , al amparo de lo previsto en el Real Decreto 368/2005, de 8 de abril.,
430545,NO,ANDALUCÍA,D. G. DE LA PRODUCCIÓN AGRÍCOLA Y GANADERA,,20/12/2018,Orden de 20 de diciembre de 2018 por la que se conv. las ayudas al control lechero oficial en la Comunidad Autónoma de Andalucía para el ejercicio 2019 , al amparo de lo previsto en el Real Decreto 368/2005, de 8 de abril.,
430543,NO,ANDALUCÍA,D. G. DE LA PRODUCCIÓN AGRÍCOLA Y GANADERA,,20/12/2018,Orden 19 diciembre 2018 por la que se convocan ayudas de la Orden de 27/10/2017 para la concesión de subvenciones para ejecución por ADSG de PNEEnfermedades Animales para 2019,
430536,NO,ARAGÓN,DIRECCIÓN GENERAL DE IGUALDAD Y FAMILIAS,,20/12/2018,CONVENIO ENTRE EL GOBIERNO DE ARAGÓN Y LA UNIVERSIDAD DE ZARAGOZA PARA LA FINANCIACIÓN DE LA AMPLIACIÓN TERRITORIAL A HUESCA Y TERUEL DE LA REALIZACIÓN DE LOS EXÁMENES REQUERIDOS PARA LA ADQUISICIÓN DE LA NACIONALIDAD ESPAÑOLA, EN 2018,
430513,NO,COMUNITAT VALENCIANA,GABINETE DEL PRESIDENT,,20/12/2018,RESOLUCIÓN de 18 de diciembre de 2018, de la Presidencia de la Generalitat, por la que se regula y concede una subvención directa a la Asociación Juntos contra el Parkinson para la promoción sociocultural de la Comunitat Valenciana,
430510,NO,GALICIA,AGENCIA GALLEGA DE DESARROLLO RURAL (AGADER),,20/12/2018,Resolución del director general de la Agader por la que se convocan, mediante tramitación anticipada de gasto, subvenciones para la ejecución de proyectos al amparo de la submedida 19.2 (apoyo para la realización de operaciones conforme a la estrategia de,
430503,NO,COMUNITAT VALENCIANA,INSTITUTO VALENCIANO DE COMPETITIVIDAD EMPRESARIAL (IVACE),,20/12/2018,Resolución de 13 de diciembre de 2018, del presidente del Instituto Valenciano de Competitividad Empresarial (IVACE) por la que se convoca la concesión de subvenciones a empresas para proyectos de I+D y de innovación para el ejercicio 2019,
430501,NO,ILLES BALEARS,DIRECCIÓN GENERAL DE COOPERACIÓN,,20/12/2018,Decret 15/2018, de 8 de juny,,
430500,NO,ILLES BALEARS,SECRETARÍA GENERAL DE PRESIDENCIA,,20/12/2018,Subvención al Consell Insular de Menorca para la reserva de la Biosfera de Menorca,
430499,NO,ILLES BALEARS,DIRECCIÓN GENERAL DE SALUD PÚBLICA Y PARTICIPACIÓN,,20/12/2018,actividades en materia de salud pública para los ejercicios 2018 y 2019,
430464,NO,CASTILLA-LA MANCHA,AGENCIA DE INVESTIGACIÓN E INNOVACIÓN DE CASTILLA-LA MANCHA,,20/12/2018,AYUDAS PROYECTOS INVESTIGACIÓN CIENTÍFICA Y TRANSF. TECNOLÓGICA, COFINANCIADOS FEDER 2019-2022,
430445,NO,COMUNIDAD FORAL DE NAVARRA,DEPARTAMENTO DE DESARROLLO RURAL Y MEDIO AMBIENTE,,20/12/2018,Aprobación de las bases reguladoras y convocatoria de ayudas para la contratación de guardas de campo, caza y para la prevención de daños y mejora de hábitats cinegético.,
430437,NO,CATALUÑA,DEPARTAMENT DE TERRITORI, HABITATGE I TRANSICIÓ ECOLÒGICA,,20/12/2018,Resolución de otorgamiento de una subvención al Consorci de lEstany para preservar y revalorar el patrimonio natural del EIN del Estany de Banyoles,
430430,NO,COMUNIDAD FORAL DE NAVARRA,DEPARTAMENTO DE CULTURA, DEPORTE Y TURISMO,,20/12/2018,CONVOCATORIA DE SUBVENCIONES A LA PRODUCCIÓN DE ARTES ESCÉNICAS Y MUSICALES A EMPRESAS Y PROFESIONALES  (ARTEM PRO) 2019,
430425,NO,COMUNIDAD DE MADRID,CONSEJERÍA DE FAMILIA, JUVENTUD Y ASUNTOS SOCIALES,,20/12/2018,FUND.JÓVENES Y DESARR.CONV. AY.HUMANIT NIÑOS SUR-SUDANESES REFUGIADOS UGAND,
430424,NO,COMUNIDAD DE MADRID,CONSEJERÍA DE VIVIENDA, TRANSPORTES E INFRAESTRUCTURAS,,20/12/2018,AREA REGEN RENOV URBANA VILLAVERDE PRORROGA P.E. 2013-2016 EQ. GESTION,
430423,NO,COMUNIDAD DE MADRID,CONSEJERÍA DE VIVIENDA, TRANSPORTES E INFRAESTRUCTURAS,,20/12/2018,AREA REG. RENOV. URBANA VILLAVERDE PRORROGA P.E. 2013-2016 REURBANIZACIÓN,
430420,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA A LA MANCOMUNIDAD DE SERVICIOS SOCIALES DEL RÍO MULA PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
430419,NO,CASTILLA Y LEÓN,CONSEJERÍA DE AGRICULTURA, GANADERÍA Y DESARROLLO RURAL,,20/12/2018,Orden de 30 de noviembre de 2018, de la Consejería de Agricultura y Ganadería, por la que se convocan  ayudas a la vacunación frente a salmonella en avicultura de puesta en Castilla y León.,
430418,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA A LA MANCOMUNIDAD DE SERVICIOS SOCIALES DE LA COMARCA ORIENTAL PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
430415,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA A LA MANCOMUNIDAD DE SERVICIOS SOCIALES DEL NOROESTE PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
430413,NO,COMUNIDAD FORAL DE NAVARRA,DEPARTAMENTO DE CULTURA, DEPORTE Y TURISMO,,20/12/2018,CONVOCATORIA DE SUBVENCIONES A PROYECTOS ARTÍSTICOS DE ARTES ESCÉNICAS Y MUSICALES CON UN PRESUPUESTO IGUAL O INFERIOR A 50.000 EUROS (ARTEM -50K) 2019,
430412,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA AL AYUNTAMIENTO DE YECLA PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
430410,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA AL AYUNTAMIENTO DE TOTANA PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
430407,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA AL AYUNTAMIENTO DE TORRE PACHECO PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
430406,NO,COMUNITAT VALENCIANA,SECRETARÍA AUTONÓMICA DE IGUALDAD Y DIVERSIDAD,,20/12/2018,313.50 S6727 RESOLUCIÓN CONVOCATORIA AYUDAS INMIGRANTES TRAJADPRES AGRICOLAS 2019,
430404,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA AL AYUNTAMIENTO DE SAN PEDRO DEL PINATAR PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
430402,NO,ANDALUCÍA,D. G. DE LA PRODUCCIÓN AGRÍCOLA Y GANADERA,,20/12/2018,Orden de 19 de diciembre de 2018, por la que se conv. para 2018 las ayudas previstas en la Orden de 2 de diciembre de 2011, Sanidad Vegetal mediante técnic.de control integrado a través de las Agrupaciones para Tratamientos Integrados en Agricul. (ATRIAs),
430401,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA AL AYUNTAMIENTO DE SAN JAVIER PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
430398,NO,GALICIA,INSTITUTO GALLEGO DE PROMOCIÓN ECONÓMICA (IGAPE),,20/12/2018,las bases reguladoras de las ayudas destinadas a la creación de empresas para actividades no agrícolas en zonas rurales, cofinanciadas por el Fondo Europeo Agrícola de Desarrollo Rural (Feader), en el marco del Programa de desarrollo rural (PDR) de Galici,
430396,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA AL AYUNTAMIENTO DE RICOTE PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
430394,NO,CASTILLA-LA MANCHA,DIRECCIÓN GENERAL DE PROGRAMAS DE EMPLEO,,20/12/2018,Resolución de 14/12/2018 por la que se convocan las subvenciones a las unidades de apoyo a la actividad profesional, en el marco de los servicios de ajuste personal y social de los centros especiales de empleo, para el ejercicio 2018.,
430393,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA AL AYUNTAMIENTO DE PUERTO LUMBRERAS PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
430374,NO,LA RIOJA,CONSEJERÍA DE EDUCACIÓN, FORMACIÓN Y EMPLEO,,20/12/2018,Convenio CAR-FAPA.,
430373,NO,ARAGÓN,DIRECCIÓN GENERAL DE POLÍTICA LINGUÍSTICA,,20/12/2018,Adenda Convenio Colaboración Gobierno de Aragón y Universidad de Zaragoza, para la creación de la Cátedra Johan Ferrández DHeredia de lenguas propias de Aragón y patrimonio inmaterial aragonés,
430372,NO,LA RIOJA,CONSEJERÍA DE EDUCACIÓN, FORMACIÓN Y EMPLEO,,20/12/2018,Convenio CAR-Asociación Amigos del Plus Ultra,
430370,NO,COMUNIDAD FORAL DE NAVARRA,DEPARTAMENTO DE DESARROLLO RURAL Y MEDIO AMBIENTE,,20/12/2018,Resol 1625/2018, de 19 de diciembre del Director General de Desarrollo Rural, Agricultura y Ganadería que aprueba las bases reguladoras y la convocatoria de subvenciones a la suscripción de seguros agrarios de 2019 (40º Plan),
430363,NO,REGIÓN DE MURCIA,CONSEJERÍA DE SALUD,,20/12/2018,SUBVENCIÓN NOMINATIVA AL AYUNTAMIENTO DE MURCIA PARA DESARROLLO DE ACTIVIDADES DE PREVENCIÓN DE ADICCIONES PARA EL AÑO 2018,
